theta_deg,u_D_meV,fit_status,rmse_cG_fit,valid_fit,phase_grey_mask
2.5,9.5,fit_ok_best5,1.9468533337609833e-06,True,False
2.5,10.0,fit_ok_best5,8.386368523550811e-07,True,False
2.5,10.5,fit_ok_best5,2.0707250811370986e-07,True,False
2.5,11.0,fit_ok_best5,3.683553658637306e-07,True,False
2.5,11.5,fit_ok_best5,3.08781494553557e-07,True,False
2.5,12.0,fit_ok_best5,7.982066983629407e-07,True,False
2.5,12.5,fit_ok_best5,9.42862338275492e-07,True,False
2.5,13.0,fit_ok_best5,3.1102372202133e-07,True,False
2.5,13.5,fit_ok_best5,4.542176326767846e-07,True,False
2.5,14.0,fit_ok_best5,4.82847899740739e-07,True,False
2.5,14.5,fit_ok_best5,6.202005895663092e-07,True,False
2.5,15.0,fit_ok_best5,6.821561852346782e-07,True,False
2.5,15.5,fit_ok_best5,5.047946042281093e-07,True,False
2.5,16.0,fit_ok_best5,6.120401884824956e-07,True,False
2.5,16.5,fit_ok_best5,6.239410526752751e-07,True,False
2.5,17.0,fit_ok_best5,5.758709486294306e-07,True,False
2.5,17.5,fit_ok_best5,4.909928301315112e-07,True,False
2.5,18.0,fit_ok_best5,4.7715858112579e-07,True,False
2.5,18.5,fit_ok_best5,4.791189683627639e-07,True,False
2.5,19.0,fit_ok_best5,4.731123314746634e-07,True,False
2.5,19.5,fit_ok_best5,4.632305238878561e-07,True,False
2.5,20.0,fit_ok_best5,4.522221217905538e-07,True,False
2.55,0.0,fit_ok_best5,8.673139407194785e-07,True,False
2.55,0.5,fit_ok_best5,1.0392290378215435e-06,True,False
2.55,1.0,fit_ok_best5,0.0002121616093834,True,False
2.55,1.5,fit_ok_best5,0.0001887256092984,True,False
2.55,2.0,fit_ok_best5,0.0001139876992127,True,False
2.55,2.5,fit_ok_best5,0.0002605912382837,True,False
2.55,3.0,fit_ok_best5,0.0006359358208044,True,False
2.55,3.5,fit_ok_best5,5.8097596451218015e-06,True,False
2.55,4.0,fit_ok_best5,4.153637865307522e-06,True,False
2.55,4.5,fit_ok_best5,3.648708822203073e-06,True,False
2.55,5.0,fit_ok_best5,3.3762726165100218e-06,True,False
2.55,5.5,fit_ok_best5,3.929650529611064e-06,True,False
2.55,6.0,fit_ok_best5,1.1787862679288272e-06,True,False
2.55,6.5,fit_ok_best5,1.808242661105748e-06,True,False
2.55,7.0,fit_ok_best5,7.617324485001014e-07,True,False
2.55,7.5,fit_ok_best5,6.450927971759212e-07,True,False
2.55,8.0,fit_ok_best5,2.469919630075804e-07,True,False
2.55,8.5,fit_ok_best5,7.102559742959389e-07,True,False
2.55,9.0,fit_ok_best5,6.202029343229949e-07,True,False
2.55,9.5,fit_ok_best5,2.976527047808867e-06,True,False
2.55,10.0,fit_ok_best5,7.065770446621422e-07,True,False
2.55,10.5,fit_ok_best5,1.928485822285277e-07,True,False
2.55,11.0,fit_ok_best5,2.287448844772241e-07,True,False
2.55,11.5,fit_ok_best5,2.610819155490374e-07,True,False
2.55,12.0,fit_ok_best5,4.3516884289909316e-07,True,False
2.55,12.5,fit_ok_best5,1.0898401429671768e-06,True,False
2.55,13.0,fit_ok_best5,9.183015657744882e-07,True,False
2.55,13.5,fit_ok_best5,2.508810776527e-07,True,False
2.55,14.0,fit_ok_best5,5.017593773185262e-07,True,False
2.55,14.5,fit_ok_best5,4.905767984744962e-07,True,False
2.55,15.0,fit_ok_best5,6.314206639370768e-07,True,False
2.55,15.5,fit_ok_best5,7.646495005667545e-07,True,False
2.55,16.0,fit_ok_best5,5.334755298221902e-07,True,False
2.55,16.5,fit_ok_best5,6.197146334578876e-07,True,False
2.55,17.0,fit_ok_best5,6.870488504763604e-07,True,False
2.55,17.5,fit_ok_best5,6.710084290071847e-07,True,False
2.55,18.0,fit_ok_best5,5.685604960500583e-07,True,False
2.55,18.5,fit_ok_best5,5.095507675078348e-07,True,False
2.55,19.0,fit_ok_best5,5.130252477017052e-07,True,False
2.55,19.5,fit_ok_best5,5.101718088560512e-07,True,False
2.55,20.0,fit_ok_best5,5.016589408386016e-07,True,False
2.6,0.0,fit_ok_best5,7.8045642730272e-07,True,False
2.6,0.5,fit_ok_best5,9.398486474529044e-07,True,False
2.6,1.0,fit_ok_best5,1.1650909496246372e-06,True,False
2.6,1.5,fit_ok_best5,0.0002518538291669,True,False
2.6,2.0,fit_ok_best5,0.0002227843285517,True,False
2.6,2.5,fit_ok_best5,0.0001105129977899,True,False
2.6,3.0,fit_ok_best5,0.0001746023194385,True,False
2.6,3.5,fit_ok_best5,0.0005059921016,True,False
2.6,4.0,fit_ok_best5,5.087296285869648e-06,True,False
2.6,4.5,fit_ok_best5,4.180253059418365e-06,True,False
2.6,5.0,fit_ok_best5,3.7861959812223898e-06,True,False
2.6,5.5,fit_ok_best5,4.646567900560581e-06,True,False
2.6,6.0,fit_ok_best5,2.5183520605307293e-06,True,False
2.6,6.5,fit_ok_best5,1.5002493744231872e-06,True,False
2.6,7.0,fit_ok_best5,1.417819083912815e-06,True,False
2.6,7.5,fit_ok_best5,1.3306226035370229e-06,True,False
2.6,8.0,fit_ok_best5,5.48413985351059e-07,True,False
2.6,8.5,fit_ok_best5,8.503584004188757e-07,True,False
2.6,9.0,fit_ok_best5,1.3996859633777588e-06,True,False
2.6,9.5,fit_ok_best5,1.434056288704758e-06,True,False
2.6,10.0,fit_ok_best5,3.0076916134024423e-06,True,False
2.6,10.5,fit_ok_best5,1.1132759473004922e-06,True,False
2.6,11.0,fit_ok_best5,3.795030804984258e-07,True,False
2.6,11.5,fit_ok_best5,5.924938521828961e-07,True,False
2.6,12.0,fit_ok_best5,2.1118406851685027e-07,True,False
2.6,12.5,fit_ok_best5,4.913677184038034e-07,True,False
2.6,13.0,fit_ok_best5,1.3963852636393696e-06,True,False
2.6,13.5,fit_ok_best5,8.997559841670672e-07,True,False
2.6,14.0,fit_ok_best5,2.023425402603132e-07,True,False
2.6,14.5,fit_ok_best5,5.457887068851051e-07,True,False
2.6,15.0,fit_ok_best5,4.918238977840978e-07,True,False
2.6,15.5,fit_ok_best5,6.472368444283081e-07,True,False
2.6,16.0,fit_ok_best5,8.61652582169663e-07,True,False
2.6,16.5,fit_ok_best5,5.819088811380008e-07,True,False
2.6,17.0,fit_ok_best5,5.984058143286655e-07,True,False
2.6,17.5,fit_ok_best5,7.835477870064229e-07,True,False
2.6,18.0,fit_ok_best5,5.178493366326141e-07,True,False
2.6,18.5,fit_ok_best5,6.574748624475538e-07,True,False
2.6,19.0,fit_ok_best5,5.496788024301072e-07,True,False
2.6,19.5,fit_ok_best5,5.463847348372886e-07,True,False
2.6,20.0,fit_ok_best5,5.472420631491259e-07,True,False
2.65,0.0,fit_ok_best5,6.121215580333944e-07,True,False
2.65,0.5,fit_ok_best5,7.587571383977062e-07,True,False
2.65,1.0,fit_ok_best5,1.0267805436755176e-06,True,False
2.65,1.5,fit_ok_best5,8.854192759802674e-05,True,False
2.65,2.0,fit_ok_best5,0.0003046385663984,True,False
2.65,2.5,fit_ok_best5,0.000260146515209,True,False
2.65,3.0,fit_ok_best5,0.0004701979966236,True,False
2.65,3.5,fit_ok_best5,0.0004366365931587,True,False
2.65,4.0,fit_ok_best5,4.847302239069809e-06,True,False
2.65,4.5,fit_ok_best5,4.930462486307416e-06,True,False
2.65,5.0,fit_ok_best5,4.4603850114944526e-06,True,False
2.65,5.5,fit_ok_best5,4.398611203969623e-06,True,False
2.65,6.0,fit_ok_best5,3.824801635656133e-06,True,False
2.65,6.5,fit_ok_best5,1.0425583991242607e-06,True,False
2.65,7.0,fit_ok_best5,1.638531035030218e-06,True,False
2.65,7.5,fit_ok_best5,9.625339739867891e-07,True,False
2.65,8.0,fit_ok_best5,9.80681227540279e-07,True,False
2.65,8.5,fit_ok_best5,2.907773098959275e-07,True,False
2.65,9.0,fit_ok_best5,4.883724882874875e-07,True,False
2.65,9.5,fit_ok_best5,1.0364526835824602e-06,True,False
2.65,10.0,fit_ok_best5,3.342662782962045e-06,True,False
2.65,10.5,fit_ok_best5,2.169358132960179e-06,True,False
2.65,11.0,fit_ok_best5,5.454127438664619e-07,True,False
2.65,11.5,fit_ok_best5,4.229530274863636e-07,True,False
2.65,12.0,fit_ok_best5,3.98818524600648e-07,True,False
2.65,12.5,fit_ok_best5,5.960373338025777e-07,True,False
2.65,13.0,fit_ok_best5,5.37287973364147e-07,True,False
2.65,13.5,fit_ok_best5,1.6356386243658344e-06,True,False
2.65,14.0,fit_ok_best5,8.918867245154984e-07,True,False
2.65,14.5,fit_ok_best5,1.6896315075489833e-07,True,False
2.65,15.0,fit_ok_best5,5.829199717920605e-07,True,False
2.65,15.5,fit_ok_best5,4.850015655417664e-07,True,False
2.65,16.0,fit_ok_best5,6.749914840499367e-07,True,False
2.65,16.5,fit_ok_best5,8.509537350113917e-07,True,False
2.65,17.0,fit_ok_best5,6.554936628101821e-07,True,False
2.65,17.5,fit_ok_best5,5.769677780014681e-07,True,False
2.65,18.0,fit_ok_best5,7.109731651164619e-07,True,False
2.65,18.5,fit_ok_best5,7.823308396615028e-07,True,False
2.65,19.0,fit_ok_best5,6.775242141238487e-07,True,False
2.65,19.5,fit_ok_best5,6.135944617921458e-07,True,False
2.65,20.0,fit_ok_best5,5.805636363003392e-07,True,False
2.7,0.0,fit_ok_best5,5.108173860209414e-07,True,False
2.7,0.5,fit_ok_best5,6.452149424892036e-07,True,False
2.7,1.0,fit_ok_best5,9.578246595030505e-07,True,False
2.7,1.5,fit_ok_best5,1.1636142430512924e-06,True,False
2.7,2.0,fit_ok_best5,0.0001249100741853,True,False
2.7,2.5,fit_ok_best5,0.0003681468132705,True,False
2.7,3.0,fit_ok_best5,0.0002916997072528,True,False
2.7,3.5,fit_ok_best5,0.0004338822366912,True,False
2.7,4.0,fit_ok_best5,0.0003426618369079,True,False
2.7,4.5,fit_ok_best5,5.85229654348107e-06,True,False
2.7,5.0,fit_ok_best5,4.936133548321348e-06,True,False
2.7,5.5,fit_ok_best5,4.526554689222777e-06,True,False
2.7,6.0,fit_ok_best5,5.06812598270169e-06,True,False
2.7,6.5,fit_ok_best5,2.404627101096524e-06,True,False
2.7,7.0,fit_ok_best5,1.5235569045084144e-06,True,False
2.7,7.5,fit_ok_best5,1.584932146421902e-06,True,False
2.7,8.0,fit_ok_best5,1.548840429075452e-06,True,False
2.7,8.5,fit_ok_best5,7.804346027031009e-07,True,False
2.7,9.0,fit_ok_best5,1.387294322970925e-06,True,False
2.7,9.5,fit_ok_best5,2.1310042748951957e-06,True,False
2.7,10.0,fit_ok_best5,7.739225895444457e-07,True,False
2.7,10.5,fit_ok_best5,3.106103365419922e-06,True,False
2.7,11.0,fit_ok_best5,8.390203644608903e-07,True,False
2.7,11.5,fit_ok_best5,2.3179530158008278e-07,True,False
2.7,12.0,fit_ok_best5,6.347620493511334e-08,True,False
2.7,12.5,fit_ok_best5,2.732594139693911e-07,True,False
2.7,13.0,fit_ok_best5,8.681509989045053e-07,True,False
2.7,13.5,fit_ok_best5,6.190545586349499e-07,True,False
2.7,14.0,fit_ok_best5,1.6763503062496762e-06,True,False
2.7,14.5,fit_ok_best5,8.9944997353722e-07,True,False
2.7,15.0,fit_ok_best5,1.5347790525750526e-07,True,False
2.7,15.5,fit_ok_best5,6.105999774081043e-07,True,False
2.7,16.0,fit_ok_best5,4.692970169530689e-07,True,False
2.7,16.5,fit_ok_best5,7.24826509790113e-07,True,False
2.7,17.0,fit_ok_best5,8.218314945923619e-07,True,False
2.7,17.5,fit_ok_best5,7.554266625159289e-07,True,False
2.7,18.0,fit_ok_best5,5.696995560286337e-07,True,False
2.7,18.5,fit_ok_best5,7.193041796534415e-07,True,False
2.7,19.0,fit_ok_best5,8.455945162623399e-07,True,False
2.7,19.5,fit_ok_best5,5.460820306377586e-07,True,False
2.7,20.0,fit_ok_best5,7.336459614790083e-07,True,False
2.75,0.0,fit_ok_best5,3.3515380341605354e-07,True,False
2.75,0.5,fit_ok_best5,4.566885587845771e-07,True,False
2.75,1.0,fit_ok_best5,8.274709233672469e-07,True,False
2.75,1.5,fit_ok_best5,1.0973334028472262e-06,True,False
2.75,2.0,fit_ok_best5,0.0001852144812601,True,False
2.75,2.5,fit_ok_best5,0.0001726932051948,True,False
2.75,3.0,fit_ok_best5,0.0004386061205543,True,False
2.75,3.5,fit_ok_best5,0.0002996869825509,True,False
2.75,4.0,fit_ok_best5,0.0002384672282097,True,False
2.75,4.5,fit_ok_best5,3.87936708410838e-06,True,False
2.75,5.0,fit_ok_best5,5.509326246195073e-06,True,False
2.75,5.5,fit_ok_best5,5.002987415381752e-06,True,False
2.75,6.0,fit_ok_best5,5.39651517177605e-06,True,False
2.75,6.5,fit_ok_best5,3.935050186462653e-06,True,False
2.75,7.0,fit_ok_best5,1.176539863499371e-06,True,False
2.75,7.5,fit_ok_best5,1.6878548811133217e-06,True,False
2.75,8.0,fit_ok_best5,1.2606482676896372e-06,True,False
2.75,8.5,fit_ok_best5,1.4133898184905657e-06,True,False
2.75,9.0,fit_ok_best5,4.254815560894772e-07,True,False
2.75,9.5,fit_ok_best5,1.1620893365256366e-06,True,False
2.75,10.0,fit_ok_best5,1.7542718284379742e-06,True,False
2.75,10.5,fit_ok_best5,2.812528418942458e-06,True,False
2.75,11.0,fit_ok_best5,3.35673559485627e-06,True,False
2.75,11.5,fit_ok_best5,1.3373273672239258e-06,True,False
2.75,12.0,fit_ok_best5,4.794662858418625e-07,True,False
2.75,12.5,fit_ok_best5,4.018703979814335e-07,True,False
2.75,13.0,fit_ok_best5,3.081197456278634e-07,True,False
2.75,13.5,fit_ok_best5,1.1302837582647496e-06,True,False
2.75,14.0,fit_ok_best5,7.439639369253771e-07,True,False
2.75,14.5,fit_ok_best5,1.7296281869645142e-06,True,False
2.75,15.0,fit_ok_best5,9.271642931587076e-07,True,False
2.75,15.5,fit_ok_best5,1.542950065461897e-07,True,False
2.75,16.0,fit_ok_best5,6.275097706493897e-07,True,False
2.75,16.5,fit_ok_best5,4.446916310540997e-07,True,False
2.75,17.0,fit_ok_best5,8.076284740909098e-07,True,False
2.75,17.5,fit_ok_best5,7.795883094098521e-07,True,False
2.75,18.0,fit_ok_best5,8.79577096361226e-07,True,False
2.75,18.5,fit_ok_best5,5.966982399099748e-07,True,False
2.75,19.0,fit_ok_best5,7.119844928885523e-07,True,False
2.75,19.5,fit_ok_best5,8.482825263537931e-07,True,False
2.75,20.0,fit_ok_best5,8.456995006728927e-07,True,False
2.8,0.0,fit_ok_best5,2.322453130702393e-07,True,False
2.8,0.5,fit_ok_best5,3.403359110029648e-07,True,False
2.8,1.0,fit_ok_best5,6.866462418849161e-07,True,False
2.8,1.5,fit_ok_best5,9.70809464236454e-07,True,False
2.8,2.0,fit_ok_best5,1.1778919900046296e-06,True,False
2.8,2.5,fit_ok_best5,0.0002476293073828,True,False
2.8,3.0,fit_ok_best5,0.0002296229926758,True,False
2.8,3.5,fit_ok_best5,0.0005087950326655,True,False
2.8,4.0,fit_ok_best5,0.0002465185230759,True,False
2.8,4.5,fit_ok_best5,0.0008964104315016,True,False
2.8,5.0,fit_ok_best5,4.869757899924824e-06,True,False
2.8,5.5,fit_ok_best5,5.635615597263859e-06,True,False
2.8,6.0,fit_ok_best5,5.298056515955378e-06,True,False
2.8,6.5,fit_ok_best5,5.391339707727259e-06,True,False
2.8,7.0,fit_ok_best5,2.5618658527008793e-06,True,False
2.8,7.5,fit_ok_best5,1.5210907571748045e-06,True,False
2.8,8.0,fit_ok_best5,1.417688633250376e-06,True,False
2.8,8.5,fit_ok_best5,1.7965482139048628e-06,True,False
2.8,9.0,fit_ok_best5,1.0072189379006008e-06,True,False
2.8,9.5,fit_ok_best5,2.0308620419732817e-06,True,False
2.8,10.0,fit_ok_best5,1.7382494027547095e-06,True,False
2.8,10.5,fit_ok_best5,1.444066609777304e-06,True,False
2.8,11.0,fit_ok_best5,3.2251051703809837e-06,True,False
2.8,11.5,fit_ok_best5,3.5173265999221912e-06,True,False
2.8,12.0,fit_ok_best5,6.808230491650551e-07,True,False
2.8,12.5,fit_ok_best5,7.270691106047267e-07,True,False
2.8,13.0,fit_ok_best5,7.550191369241347e-07,True,False
2.8,13.5,fit_ok_best5,2.215483186802242e-07,True,False
2.8,14.0,fit_ok_best5,1.2929971217598434e-06,True,False
2.8,14.5,fit_ok_best5,8.923915526847785e-07,True,False
2.8,15.0,fit_ok_best5,1.797458016050772e-06,True,False
2.8,15.5,fit_ok_best5,9.79417699205141e-07,True,False
2.8,16.0,fit_ok_best5,1.642608223174835e-07,True,False
2.8,16.5,fit_ok_best5,6.343596227651148e-07,True,False
2.8,17.0,fit_ok_best5,4.122983349828011e-07,True,False
2.8,17.5,fit_ok_best5,9.313275204811244e-07,True,False
2.8,18.0,fit_ok_best5,7.306830739638408e-07,True,False
2.8,18.5,fit_ok_best5,1.0250074941140174e-06,True,False
2.8,19.0,fit_ok_best5,6.727330485340676e-07,True,False
2.8,19.5,fit_ok_best5,6.575334377756151e-07,True,False
2.8,20.0,fit_ok_best5,7.752297903292068e-07,True,False
2.85,0.0,fit_ok_best5,1.393522800028666e-07,True,False
2.85,0.5,fit_ok_best5,2.2835493482736678e-07,True,False
2.85,1.0,fit_ok_best5,5.378600917081775e-07,True,False
2.85,1.5,fit_ok_best5,9.124028832610576e-07,True,False
2.85,2.0,fit_ok_best5,1.1164304415779937e-06,True,False
2.85,2.5,fit_ok_best5,0.0003055715285458,True,False
2.85,3.0,fit_ok_best5,0.0003236107207274,True,False
2.85,3.5,fit_ok_best5,0.0002916012158969,True,False
2.85,4.0,fit_ok_best5,0.0005635316429836,True,False
2.85,4.5,fit_ok_best5,0.0006240752985951,True,False
2.85,5.0,fit_ok_best5,7.966808400139579e-06,True,False
2.85,5.5,fit_ok_best5,5.719709894631427e-06,True,False
2.85,6.0,fit_ok_best5,5.568373387780668e-06,True,False
2.85,6.5,fit_ok_best5,6.2428405291872524e-06,True,False
2.85,7.0,fit_ok_best5,4.279128066366134e-06,True,False
2.85,7.5,fit_ok_best5,1.3821039621122133e-06,True,False
2.85,8.0,fit_ok_best5,1.7623298303902402e-06,True,False
2.85,8.5,fit_ok_best5,1.58190258221246e-06,True,False
2.85,9.0,fit_ok_best5,1.6285350260914198e-06,True,False
2.85,9.5,fit_ok_best5,7.373028038953473e-07,True,False
2.85,10.0,fit_ok_best5,1.8244760757355615e-06,True,False
2.85,10.5,fit_ok_best5,2.675050398326483e-06,True,False
2.85,11.0,fit_ok_best5,1.186751757910972e-06,True,False
2.85,11.5,fit_ok_best5,3.3523962330601936e-06,True,False
2.85,12.0,fit_ok_best5,1.8563784503293231e-06,True,False
2.85,12.5,fit_ok_best5,5.301856558095903e-07,True,False
2.85,13.0,fit_ok_best5,5.013752179522213e-07,True,False
2.85,13.5,fit_ok_best5,6.295340131480606e-07,True,False
2.85,14.0,fit_ok_best5,4.276448252246301e-07,True,False
2.85,14.5,fit_ok_best5,1.4171611431376873e-06,True,False
2.85,15.0,fit_ok_best5,1.0415015177929029e-06,True,False
2.85,15.5,fit_ok_best5,1.8800179266305824e-06,True,False
2.85,16.0,fit_ok_best5,1.059890061434126e-06,True,False
2.85,16.5,fit_ok_best5,1.7469716981083126e-07,True,False
2.85,17.0,fit_ok_best5,6.348230226639322e-07,True,False
2.85,17.5,fit_ok_best5,3.763082080466788e-07,True,False
2.85,18.0,fit_ok_best5,9.071338685429956e-07,True,False
2.85,18.5,fit_ok_best5,6.905963601407345e-07,True,False
2.85,19.0,fit_ok_best5,1.1694933116605417e-06,True,False
2.85,19.5,fit_ok_best5,7.963805692598243e-07,True,False
2.85,20.0,fit_ok_best5,6.228804128458982e-07,True,False
2.9,0.0,fit_ok_best5,1.2423850984542128e-07,True,False
2.9,0.5,fit_ok_best5,1.0928922789423352e-07,True,False
2.9,1.0,fit_ok_best5,3.278505857827004e-07,True,False
2.9,1.5,fit_ok_best5,8.560464499743133e-07,True,False
2.9,2.0,fit_ok_best5,1.0636527607199854e-06,True,False
2.9,2.5,fit_ok_best5,1.2740464150950546e-06,True,False
2.9,3.0,fit_ok_best5,0.000117089287486,True,False
2.9,3.5,fit_ok_best5,0.0004116544970936,True,False
2.9,4.0,fit_ok_best5,0.0003508895566453,True,False
2.9,4.5,fit_ok_best5,0.0005687657923945,True,False
2.9,5.0,fit_ok_best5,0.0007838161694441,True,False
2.9,5.5,fit_ok_best5,4.964848766519489e-06,True,False
2.9,6.0,fit_ok_best5,5.873130496729735e-06,True,False
2.9,6.5,fit_ok_best5,5.9738702799219386e-06,True,False
2.9,7.0,fit_ok_best5,5.918101949390107e-06,True,False
2.9,7.5,fit_ok_best5,2.9796812230857415e-06,True,False
2.9,8.0,fit_ok_best5,1.4867395175228148e-06,True,False
2.9,8.5,fit_ok_best5,1.0639757623360051e-06,True,False
2.9,9.0,fit_ok_best5,1.7484152992343147e-06,True,False
2.9,9.5,fit_ok_best5,1.4769004545360382e-06,True,False
2.9,10.0,fit_ok_best5,1.538439273167685e-06,True,False
2.9,10.5,fit_ok_best5,1.9304329739423075e-06,True,False
2.9,11.0,fit_ok_best5,2.418096492376743e-06,True,False
2.9,11.5,fit_ok_best5,1.3643790216245043e-06,True,False
2.9,12.0,fit_ok_best5,3.656182515624035e-06,True,False
2.9,12.5,fit_ok_best5,1.2560606983583852e-06,True,False
2.9,13.0,fit_ok_best5,6.107992463904065e-07,True,False
2.9,13.5,fit_ok_best5,2.5933348053003553e-07,True,False
2.9,14.0,fit_ok_best5,6.025505557103091e-07,True,False
2.9,14.5,fit_ok_best5,5.476366953958834e-07,True,False
2.9,15.0,fit_ok_best5,1.5233312353093032e-06,True,False
2.9,15.5,fit_ok_best5,1.174008532477748e-06,True,False
2.9,16.0,fit_ok_best5,1.976415125601007e-06,True,False
2.9,16.5,fit_ok_best5,1.1710367509254618e-06,True,False
2.9,17.0,fit_ok_best5,1.800476639417384e-07,True,False
2.9,17.5,fit_ok_best5,6.357372762508014e-07,True,False
2.9,18.0,fit_ok_best5,3.504882423400037e-07,True,False
2.9,18.5,fit_ok_best5,8.520538811974844e-07,True,False
2.9,19.0,fit_ok_best5,6.903294601618634e-07,True,False
2.9,19.5,fit_ok_best5,1.0813368450183066e-06,True,False
2.9,20.0,insufficient_clean_finite,,False,True
2.95,0.0,fit_ok_best5,1.219262449250296e-07,True,False
2.95,0.5,fit_ok_best5,1.4994736321225598e-07,True,False
2.95,1.0,fit_ok_best5,2.044056429265463e-07,True,False
2.95,1.5,fit_ok_best5,6.52605348494713e-07,True,False
2.95,2.0,fit_ok_best5,9.55056119641456e-07,True,False
2.95,2.5,fit_ok_best5,1.207502069265304e-06,True,False
2.95,3.0,fit_ok_best5,0.000183871334273,True,False
2.95,3.5,fit_ok_best5,0.0001857909393811,True,False
2.95,4.0,fit_ok_best5,0.0005090128271048,True,False
2.95,4.5,fit_ok_best5,0.0003921582091,True,False
2.95,5.0,fit_ok_best5,0.000440847532743,True,False
2.95,5.5,fit_ok_best5,1.653527389479882e-05,True,False
2.95,6.0,fit_ok_best5,5.017315852814216e-06,True,False
2.95,6.5,fit_ok_best5,6.022268455615265e-06,True,False
2.95,7.0,fit_ok_best5,6.892585556532693e-06,True,False
2.95,7.5,fit_ok_best5,4.873057408209681e-06,True,False
2.95,8.0,fit_ok_best5,1.7435063843261744e-06,True,False
2.95,8.5,fit_ok_best5,1.8197270858614044e-06,True,False
2.95,9.0,fit_ok_best5,1.969998194106438e-06,True,False
2.95,9.5,fit_ok_best5,1.5611411919710076e-06,True,False
2.95,10.0,fit_ok_best5,1.20161879679348e-06,True,False
2.95,10.5,fit_ok_best5,2.514634915174454e-06,True,False
2.95,11.0,fit_ok_best5,2.8537149231451784e-06,True,False
2.95,11.5,fit_ok_best5,2.2346064915115716e-06,True,False
2.95,12.0,fit_ok_best5,3.534381791283349e-06,True,False
2.95,12.5,fit_ok_best5,3.935344689395035e-06,True,False
2.95,13.0,fit_ok_best5,1.253221863656959e-06,True,False
2.95,13.5,fit_ok_best5,7.176293911015387e-07,True,False
2.95,14.0,fit_ok_best5,4.259680829964651e-07,True,False
2.95,14.5,fit_ok_best5,6.271159496484094e-07,True,False
2.95,15.0,fit_ok_best5,6.133247774010639e-07,True,False
2.95,15.5,fit_ok_best5,1.6276638102863631e-06,True,False
2.95,16.0,fit_ok_best5,1.2781214444933528e-06,True,False
2.95,16.5,fit_ok_best5,2.0853962929665824e-06,True,False
2.95,17.0,fit_ok_best5,1.3133488186791195e-06,True,False
2.95,17.5,fit_ok_best5,1.8433322941019952e-07,True,False
2.95,18.0,fit_ok_best5,6.449169294737528e-07,True,False
2.95,18.5,fit_ok_best5,3.6864908309683314e-07,True,False
2.95,19.0,fit_ok_best5,7.86979464827459e-07,True,False
2.95,19.5,fit_ok_best5,7.711392191433689e-07,True,False
2.95,20.0,insufficient_clean_finite,,False,True
3.0,0.0,fit_ok_best5,1.0130497229057176e-07,True,False
3.0,0.5,fit_ok_best5,1.1792892489537833e-07,True,False
3.0,1.0,fit_ok_best5,1.3850802836879034e-07,True,False
3.0,1.5,fit_ok_best5,4.750855684320646e-07,True,False
3.0,2.0,fit_ok_best5,9.147581363251036e-07,True,False
3.0,2.5,fit_ok_best5,1.0983686608707905e-06,True,False
3.0,3.0,fit_ok_best5,0.0002376050114677,True,False
3.0,3.5,fit_ok_best5,0.0002675137056601,True,False
3.0,4.0,fit_ok_best5,0.0002660020302533,True,False
3.0,4.5,fit_ok_best5,0.0001800300490264,True,False
3.0,5.0,fit_ok_best5,0.0003830503258965,True,False
3.0,5.5,fit_ok_best5,0.0006634086637698,True,False
3.0,6.0,fit_ok_best5,5.7086500818367285e-06,True,False
3.0,6.5,fit_ok_best5,5.779067939646997e-06,True,False
3.0,7.0,fit_ok_best5,6.479212772922103e-06,True,False
3.0,7.5,fit_ok_best5,6.667858153106702e-06,True,False
3.0,8.0,fit_ok_best5,3.6723159696331103e-06,True,False
3.0,8.5,fit_ok_best5,1.4167390457562393e-06,True,False
3.0,9.0,fit_ok_best5,1.6311572176237547e-06,True,False
3.0,9.5,fit_ok_best5,1.876075215523911e-06,True,False
3.0,10.0,fit_ok_best5,1.9709969736337375e-06,True,False
3.0,10.5,fit_ok_best5,1.1097165982481485e-06,True,False
3.0,11.0,fit_ok_best5,2.4232579991163022e-06,True,False
3.0,11.5,fit_ok_best5,3.4654303350063205e-06,True,False
3.0,12.0,fit_ok_best5,2.1183958613341177e-06,True,False
3.0,12.5,fit_ok_best5,3.555744784503943e-06,True,False
3.0,13.0,fit_ok_best5,4.146261973652313e-06,True,False
3.0,13.5,fit_ok_best5,9.472008573097752e-07,True,False
3.0,14.0,fit_ok_best5,8.040687791701521e-07,True,False
3.0,14.5,fit_ok_best5,6.937128528752903e-07,True,False
3.0,15.0,fit_ok_best5,6.744050255885632e-07,True,False
3.0,15.5,fit_ok_best5,6.707668765719964e-07,True,False
3.0,16.0,fit_ok_best5,1.7417275581086218e-06,True,False
3.0,16.5,fit_ok_best5,1.3462197308945328e-06,True,False
3.0,17.0,fit_ok_best5,2.20626015632111e-06,True,False
3.0,17.5,fit_ok_best5,1.4844260384937545e-06,True,False
3.0,18.0,fit_ok_best5,2.1364738490731122e-07,True,False
3.0,18.5,fit_ok_best5,6.656825024587927e-07,True,False
3.0,19.0,fit_ok_best5,4.72910912018035e-07,True,False
3.0,19.5,fit_ok_best5,7.12872716969723e-07,True,False
3.0,20.0,insufficient_clean_finite,,False,True
3.05,0.0,fit_ok_best5,9.306618267668061e-08,True,False
3.05,0.5,fit_ok_best5,1.1119463809514665e-07,True,False
3.05,1.0,fit_ok_best5,1.8380835097851546e-07,True,False
3.05,1.5,fit_ok_best5,3.135731525350167e-07,True,False
